id_x,songName,artistName,id_y
lyr_07917,If Not For You,Bob Dylan,sgd_025868
lyr_07925,Disease Of Conceit,Bob Dylan,sgd_001608
lyr_07926,All Along The Watchtower,Bob Dylan,sgd_025759
lyr_07928,Day Of The Locusts,Bob Dylan,sgd_025794
lyr_07930,Father Of Night,Bob Dylan,sgd_025819
lyr_07932,Gotta Serve Somebody,Bob Dylan,sgd_025831
lyr_07933,If Dogs Run Free,Bob Dylan,sgd_025867
lyr_07941,Everything Is Broken,Bob Dylan,sgd_025816
lyr_07942,I Want You,Bob Dylan,sgd_025862
lyr_07950,I Shall Be Released,Bob Dylan,sgd_025859
lyr_07957,Got My Mind Made Up,Bob Dylan,sgd_025830
lyr_07964,In The Garden,Bob Dylan,sgd_025876
lyr_07965,4Th Time Around,Bob Dylan,sgd_001577
lyr_07967,Idiot Wind,Bob Dylan,sgd_025866
lyr_07969,Dear Landlord,Bob Dylan,sgd_001605
lyr_07970,Death Is Not The End,Bob Dylan,sgd_025797
lyr_07971,Honey Just Allow Me One More Chance,Bob Dylan,sgd_025848
lyr_07983,Black Crow Blues,Bob Dylan,sgd_001586
lyr_07985,From A Buick 6,Bob Dylan,sgd_025825
lyr_07987,All I Really Want To Do,Bob Dylan,sgd_025760
lyr_07988,Apple Suckling Tree,Bob Dylan,sgd_025762
lyr_07991,Ballad Of A Thin Man,Bob Dylan,sgd_025771
lyr_08001,Changing Of The Guards,Bob Dylan,sgd_025787
lyr_08014,Girl Of The North Country,Bob Dylan,sgd_001621
lyr_08016,Isis,Bob Dylan,sgd_025878
lyr_08021,It Takes A Lot To Laugh It Takes A Train To Cry,Bob Dylan,sgd_001633
lyr_08022,Highway 61 Revisited,Bob Dylan,sgd_025846
lyr_08026,Down The Highway,Bob Dylan,sgd_025806
lyr_08029,Down Along The Cove,Bob Dylan,sgd_025804
lyr_08039,Dirge,Bob Dylan,sgd_025802
lyr_08041,Gonna Change My Way Of Thinking,Bob Dylan,sgd_001624
lyr_08043,Ballad In Plain D,Bob Dylan,sgd_025770
lyr_08045,Buckets Of Rain,Bob Dylan,sgd_025781
lyr_08068,Desolation Row,Bob Dylan,sgd_025799
lyr_08071,Hazel,Bob Dylan,sgd_025840
lyr_08072,A Satisfied Mind,Bob Dylan,sgd_001578
lyr_08080,Handy Dandy,Bob Dylan,sgd_001627
lyr_08083,Dark Eyes,Bob Dylan,sgd_001604
lyr_08086,As I Went Out One Morning,Bob Dylan,sgd_025765
lyr_08090,I Pity The Poor Immigrant,Bob Dylan,sgd_025856
lyr_08091,Emotionally Yours,Bob Dylan,sgd_001616
lyr_08096,Covenant Woman,Bob Dylan,sgd_025792
lyr_08097,Every Grain Of Sand,Bob Dylan,sgd_025815
lyr_08103,I Believe In You,Bob Dylan,sgd_025852
lyr_08104,Black Diamond Bay,Bob Dylan,sgd_025775
lyr_08108,Are You Ready,Bob Dylan,sgd_025763
lyr_08112,If You See Her Say Hello,Bob Dylan,sgd_025869
lyr_08115,Heart Of Mine,Bob Dylan,sgd_025842
lyr_08122,In The Summertime,Bob Dylan,sgd_001632
lyr_08123,Absolutely Sweet Marie,Bob Dylan,sgd_025756
lyr_08127,Forever Young,Bob Dylan,sgd_025822
lyr_08130,Gates Of Eden,Bob Dylan,sgd_025827
lyr_08134,I Shall Be Free,Bob Dylan,sgd_025857
lyr_08138,Chimes Of Freedom,Bob Dylan,sgd_001597
lyr_08147,Broke Down Engine,Bob Dylan,sgd_001592
lyr_08148,Dixie,Bob Dylan,sgd_001609
lyr_08156,Delia,Bob Dylan,sgd_025798
lyr_08168,Full Moon And Empty Arms,Bob Dylan,sgd_025826
lyr_08169,Folsom Prison Blues,Bob Dylan,sgd_025820
lyr_08175,Get Your Rocks Off,Bob Dylan,sgd_001620
lyr_08207,Seven Day Fool,Etta James,sgd_031901
lyr_08210,Somethings Got A Hold On Me,Etta James,sgd_031904
lyr_08211,All I Could Do Is Cry,Etta James,sgd_005430
lyr_08213,Baby What You Want Me To Do,Etta James,sgd_005434
lyr_08222,I Just Wanna Make Love To You,Etta James,sgd_005446
lyr_08223,I Believe I Can Fly,Etta James,sgd_031882
lyr_08226,Purple Rain,Etta James,sgd_005460
lyr_08228,Strung Out,Etta James,sgd_005466
lyr_08231,Holding Back The Years,Etta James,sgd_005442
lyr_08233,Rock Me Baby,Etta James,sgd_005462
lyr_08241,Misty Blue,Etta James,sgd_005455
lyr_08251,Lovesick Blues,Etta James,sgd_031894
lyr_08252,Piece Of My Heart,Etta James,sgd_005458
lyr_08253,Again,Etta James,sgd_005429
lyr_08256,Someone To Watch Over Me,Etta James,sgd_031903
lyr_08257,Steal Away,Etta James,sgd_005464
lyr_08259,I Got You Babe,Etta James,sgd_031883
lyr_08261,Just A Little Bit,Etta James,sgd_031887
lyr_08273,Do Right Woman Do Right Man,Etta James,sgd_005439
lyr_08274,All The Way Down,Etta James,sgd_005431
lyr_08275,Almost Persuaded,Etta James,sgd_005432
lyr_08277,Security,Etta James,sgd_031900
lyr_08278,Stop The Wedding,Etta James,sgd_031905
lyr_08280,A Sunday Kind Of Love,Etta James,sgd_031869
lyr_08281,My Dearest Darling,Etta James,sgd_005456
lyr_08283,Do I Make Myself Clear,Etta James,sgd_005437
lyr_08284,I Prefer You,Etta James,sgd_005447
lyr_08287,Prisoner Of Love,Etta James,sgd_005459
lyr_08292,Tell Mama,Etta James,sgd_005470
lyr_08293,At Last,Etta James,sgd_005433
lyr_08294,Would It Make Any Difference To You,Etta James,sgd_005480
lyr_08295,Loving You More Every Day,Etta James,sgd_005453
lyr_08296,Trust In Me,Etta James,sgd_005477
lyr_08298,Fool That I Am,Etta James,sgd_031875
lyr_08300,Pushover,Etta James,sgd_005461
lyr_08321,Only Time Will Tell,Etta James,sgd_031897
lyr_08332,Damn Your Eyes,Etta James,sgd_005436
lyr_08336,One Night,Etta James,sgd_031896
lyr_08338,I Got The Will,Etta James,sgd_005445
lyr_08341,Strange Things Happen,Etta James,sgd_005465
lyr_08342,Strongest Weakness,Etta James,sgd_031906
lyr_08348,Walking The Back Streets,Etta James,sgd_005478
lyr_08349,Tears Of Joy,Etta James,sgd_005469
lyr_08350,Hickory Dickory Dock,Etta James,sgd_031881
lyr_08353,Hey Henry,Etta James,sgd_031880
lyr_08359,Dream,Etta James,sgd_031874
lyr_08437,Keep This Heart In Mind,Bonnie Raitt,sgd_026288
lyr_08440,True Love Is Hard To Find,Bonnie Raitt,sgd_026323
lyr_08442,The Glow,Bonnie Raitt,sgd_001883
lyr_08444,Burning Down The House,Bonnie Raitt,sgd_026256
lyr_08449,Willya Wontcha,Bonnie Raitt,sgd_026333
lyr_08450,Never Make Your Move Too Soon,Bonnie Raitt,sgd_026299
lyr_08451,So Close,Bonnie Raitt,sgd_001873
lyr_08452,I Will Not Be Broken,Bonnie Raitt,sgd_026283
lyr_08453,Love On One Condition,Bonnie Raitt,sgd_026292
lyr_08454,Two Lights In The Nighttime,Bonnie Raitt,sgd_026324
lyr_08457,Deep Water,Bonnie Raitt,sgd_001843
lyr_08458,Trinkets,Bonnie Raitt,sgd_001887
lyr_08460,Crooked Crown,Bonnie Raitt,sgd_026260
lyr_08461,The Bed I Made,Bonnie Raitt,sgd_001880
lyr_08462,Love Letter,Bonnie Raitt,sgd_001859
lyr_08464,Nick Of Time,Bonnie Raitt,sgd_001864
lyr_08465,Thing Called Love,Bonnie Raitt,sgd_001885
lyr_08467,Too Soon To Tell,Bonnie Raitt,sgd_026322
lyr_08469,Have A Heart,Bonnie Raitt,sgd_001851
lyr_08470,Real Man,Bonnie Raitt,sgd_026305
lyr_08471,I Aint Gonna Let You Break My Heart Again,Bonnie Raitt,sgd_026277
lyr_08472,I Will Not Be Denied,Bonnie Raitt,sgd_026284
lyr_08474,God Only Knows,Bonnie Raitt,sgd_026272
lyr_08478,Down To You,Bonnie Raitt,sgd_001846
lyr_08479,Split Decision,Bonnie Raitt,sgd_026314
lyr_08480,Not Cause I Wanted To,Bonnie Raitt,sgd_001867
lyr_08482,Marriage Made In Hollywood,Bonnie Raitt,sgd_026295
lyr_08485,Million Miles,Bonnie Raitt,sgd_026298
lyr_08486,Hell To Pay,Bonnie Raitt,sgd_026275
lyr_08487,Love Sneaking Up On You,Bonnie Raitt,sgd_026293
lyr_08488,Feeling Of Falling,Bonnie Raitt,sgd_026267
lyr_08491,Circle Dance,Bonnie Raitt,sgd_001840
lyr_08492,I Need Love,Bonnie Raitt,sgd_001856
lyr_08493,Round Round,Bonnie Raitt,sgd_001870
lyr_08494,Meet Me Half Way,Bonnie Raitt,sgd_001861
lyr_08496,Matters Of The Heart,Bonnie Raitt,sgd_026296
lyr_08497,Cure For Love,Bonnie Raitt,sgd_001842
lyr_08498,Wild For You Baby,Bonnie Raitt,sgd_026331
lyr_08500,No Way To Treat A Lady,Bonnie Raitt,sgd_026301
lyr_08503,Longing In Their Hearts,Bonnie Raitt,sgd_026290
lyr_08505,You,Bonnie Raitt,sgd_001892
lyr_08507,One Belief Away,Bonnie Raitt,sgd_026302
lyr_08508,Storm Warning,Bonnie Raitt,sgd_026316
lyr_08509,Rock Steady,Bonnie Raitt,sgd_026307
lyr_08510,The Kokomo Medley,Bonnie Raitt,sgd_026319
lyr_08511,Dimming Of The Day,Bonnie Raitt,sgd_001844
lyr_08512,Shadow Of Doubt,Bonnie Raitt,sgd_001871
lyr_08513,Fearless Love,Bonnie Raitt,sgd_001847
lyr_08514,No Buisness,Bonnie Raitt,sgd_001865
lyr_08516,Shake A Little,Bonnie Raitt,sgd_001872
lyr_08517,Steal Your Heart Away,Bonnie Raitt,sgd_026315
lyr_08518,Spit Of Love,Bonnie Raitt,sgd_026313
lyr_08519,Blue For No Reason,Bonnie Raitt,sgd_026254
lyr_08522,You Got It,Bonnie Raitt,sgd_026337
lyr_08523,I Sho Do,Bonnie Raitt,sgd_001857
lyr_08524,Feels Like Home,Bonnie Raitt,sgd_026268
lyr_08526,Too Long At The Fair,Bonnie Raitt,sgd_026321
lyr_08529,Good Enough,Bonnie Raitt,sgd_001849
lyr_08530,Walk Out The Front Door,Bonnie Raitt,sgd_026326
lyr_08533,I Feel The Same,Bonnie Raitt,sgd_026281
lyr_08534,Sugar Mama,Bonnie Raitt,sgd_026317
lyr_08535,Cry Like A Rainstorm,Bonnie Raitt,sgd_026261
lyr_08536,I Know,Bonnie Raitt,sgd_001855
lyr_08538,Valley Of Pain,Bonnie Raitt,sgd_001889
lyr_08539,You Told Me Baby,Bonnie Raitt,sgd_026339
lyr_08540,Wounded Heart,Bonnie Raitt,sgd_026335
lyr_08541,Silver Lining,Bonnie Raitt,sgd_026310
lyr_08543,My First Night Alone Without You,Bonnie Raitt,sgd_001862
lyr_08544,Fool Yourself,Bonnie Raitt,sgd_026269
lyr_08545,Give It Up Or Let Me Go,Bonnie Raitt,sgd_026271
lyr_08546,Nothing Seems To Matter,Bonnie Raitt,sgd_001869
lyr_08547,Under The Falling Sky,Bonnie Raitt,sgd_026325
lyr_08548,Run Like A Thief,Bonnie Raitt,sgd_026308
lyr_08550,Wherever You May Be,Bonnie Raitt,sgd_001891
lyr_08551,If You Gotta Make A Fool Of Somebody,Bonnie Raitt,sgd_026285
lyr_08552,You Got To Know How,Bonnie Raitt,sgd_026338
lyr_08555,I Thought I Was A Child,Bonnie Raitt,sgd_026282
lyr_08559,Love Me Like A Man,Bonnie Raitt,sgd_026291
lyr_08560,What Do You Want The Boy To Do,Bonnie Raitt,sgd_026328
lyr_08562,Guilty,Bonnie Raitt,sgd_026274
lyr_08582,Angel From Montgomery,Bonnie Raitt,sgd_001838
lyr_08585,Runaway,Bonnie Raitt,sgd_026309
lyr_08586,Danger Heartbreak Dead Ahead,Bonnie Raitt,sgd_026262
lyr_08587,About To Make Me Leave Home,Bonnie Raitt,sgd_001835
lyr_08588,My Opening Farewell,Bonnie Raitt,sgd_001863
lyr_08590,Bluebird,Bonnie Raitt,sgd_026255
lyr_08591,Three Time Loser,Bonnie Raitt,sgd_001886
lyr_08593,Everything That Touches You,Bonnie Raitt,sgd_026265
lyr_08595,Big Road,Bonnie Raitt,sgd_026252
lyr_08596,Walking Blues,Bonnie Raitt,sgd_026327
lyr_08598,Sweet Forgiveness,Bonnie Raitt,sgd_001874
lyr_08602,Louise,Bonnie Raitt,sgd_001858
lyr_08603,Any Day Woman,Bonnie Raitt,sgd_001839
lyr_08604,Women Be Wise,Bonnie Raitt,sgd_026334
lyr_08605,Home,Bonnie Raitt,sgd_026276
lyr_08606,What Is Success,Bonnie Raitt,sgd_026329
lyr_08607,Mighty Tight Woman,Bonnie Raitt,sgd_026297
lyr_08609,Two Lives,Bonnie Raitt,sgd_001888
lyr_08611,That Song About The Midway,Bonnie Raitt,sgd_001879
lyr_08612,Thank You,Bonnie Raitt,sgd_001878
lyr_08613,Luck Of The Draw,Bonnie Raitt,sgd_026294
lyr_08614,One Part Be My Lover,Bonnie Raitt,sgd_026303
lyr_08615,Come To Me,Bonnie Raitt,sgd_001841
lyr_08616,Something To Talk About,Bonnie Raitt,sgd_026312
lyr_08618,Slow Ride,Bonnie Raitt,sgd_026311
lyr_08619,Not The Only One,Bonnie Raitt,sgd_001868
lyr_08621,Tangled And Dark,Bonnie Raitt,sgd_001877
lyr_08622,All At Once,Bonnie Raitt,sgd_001837
lyr_08624,Crime Of Passion,Bonnie Raitt,sgd_026259
lyr_08631,The Fundamental Things,Bonnie Raitt,sgd_001882
lyr_08633,Talk To Me,Bonnie Raitt,sgd_001876
lyr_08636,Will The Sun Ever Shine Again,Bonnie Raitt,sgd_026332
lyr_08641,Lay It Down,Aerosmith,sgd_000157
lyr_08642,Sedona Sunrise,Aerosmith,sgd_000199
lyr_08646,Just Feel Better,Aerosmith,sgd_023060
lyr_08652,Oasis In The Night,Aerosmith,sgd_000177
lyr_08655,Something,Aerosmith,sgd_000206
lyr_08656,Love In An Elevator,Aerosmith,sgd_000158
lyr_08659,Another Last Goodbye,Aerosmith,sgd_022997
lyr_08662,Rag Doll,Aerosmith,sgd_000187
lyr_08668,Crazy,Aerosmith,sgd_023017
lyr_08671,Sunny Side Of Love,Aerosmith,sgd_000212
lyr_08672,Legendary Child,Aerosmith,sgd_023065
lyr_08674,Dream On,Aerosmith,sgd_023026
lyr_08677,Angel,Aerosmith,sgd_022995
lyr_08679,Beautiful,Aerosmith,sgd_023004
lyr_08682,Deuces Are Wild,Aerosmith,sgd_023021
lyr_08683,Blind Man,Aerosmith,sgd_000148
lyr_08685,Amazing,Aerosmith,sgd_022994
lyr_08687,Outta Your Head,Aerosmith,sgd_000181
lyr_08688,Light Inside,Aerosmith,sgd_023068
lyr_08689,Rocket 88,Aerosmith,sgd_000193
lyr_08693,Gypsy Boots,Aerosmith,sgd_023043
lyr_08694,Pink,Aerosmith,sgd_000184
lyr_08696,Full Circle,Aerosmith,sgd_023037
lyr_08697,Road Runner,Aerosmith,sgd_000192
lyr_08698,Bright Light Fright,Aerosmith,sgd_023010
lyr_08700,Three Mile Smile,Aerosmith,sgd_000226
lyr_08703,Drop Dead Gorgeous,Aerosmith,sgd_023027
lyr_08706,Back Back Train,Aerosmith,sgd_023001
lyr_08710,Jailbait,Aerosmith,sgd_023056
lyr_08713,Bolivian Ragamuffin,Aerosmith,sgd_023008
lyr_08714,No More No More,Aerosmith,sgd_000174
lyr_08715,Jig Is Up,Aerosmith,sgd_023058
lyr_08716,Magic Touch,Aerosmith,sgd_000162
lyr_08717,Rattlesnake Shake,Aerosmith,sgd_000189
lyr_08718,Lizard Love,Aerosmith,sgd_023071
lyr_08721,Chiquita,Aerosmith,sgd_023013
lyr_08723,Girl Keeps Coming Apart,Aerosmith,sgd_023040
lyr_08729,Dime Store Lover,Aerosmith,sgd_023023
lyr_08730,Sick As A Dog,Aerosmith,sgd_000203
lyr_08731,Scream In Pain,Aerosmith,sgd_000197
lyr_08732,Milkcow Blues,Aerosmith,sgd_000167
lyr_08733,Back In The Saddle,Aerosmith,sgd_023002
lyr_08734,Take It Easy,Aerosmith,sgd_000215
lyr_08736,Flesh,Aerosmith,sgd_023035
lyr_08737,Crash,Aerosmith,sgd_023016
lyr_08744,Hollywood,Aerosmith,sgd_023049
lyr_08748,Cry Me A River,Aerosmith,sgd_023019
lyr_08749,Lick And A Promise,Aerosmith,sgd_023067
lyr_08754,No Surprize,Aerosmith,sgd_000175
lyr_08755,Critical Mass,Aerosmith,sgd_023018
lyr_08757,Uncle Salty,Aerosmith,sgd_000231
lyr_08758,Dude,Aerosmith,sgd_023028
lyr_08762,Gotta Love It,Aerosmith,sgd_023042
lyr_08764,Fall Together,Aerosmith,sgd_023030
lyr_08765,One Way Street,Aerosmith,sgd_000180
lyr_08766,Love Me Like A Bird Dog,Aerosmith,sgd_000159
lyr_08767,Under My Skin,Aerosmith,sgd_000232
lyr_08772,Mother Popcorn,Aerosmith,sgd_000169
lyr_08773,Black Cherry,Aerosmith,sgd_023007
lyr_08774,Round And Round,Aerosmith,sgd_000195
lyr_08775,Once Is Enough,Aerosmith,sgd_000179
lyr_08776,Girls Of Summer,Aerosmith,sgd_023041
lyr_08778,Come Together,Aerosmith,sgd_023015
lyr_08779,Falling Off,Aerosmith,sgd_023033
lyr_08780,Taste Of India,Aerosmith,sgd_000216
lyr_08782,Bacon Biscuit Blues,Aerosmith,sgd_000147
lyr_08783,Somebody,Aerosmith,sgd_000205
lyr_08784,The Farm,Aerosmith,sgd_000218
lyr_08785,Mia,Aerosmith,sgd_000166
lyr_08786,All Your Love,Aerosmith,sgd_000146
lyr_08789,On The Road Again,Aerosmith,sgd_000178
lyr_08790,Line Up,Aerosmith,sgd_023070
lyr_08791,Last Child,Aerosmith,sgd_023064
lyr_08792,Bone To Bone,Aerosmith,sgd_023009
lyr_08794,Combination,Aerosmith,sgd_023014
lyr_08795,My Girl,Aerosmith,sgd_000172
lyr_08799,Voodoo Medicine Man,Aerosmith,sgd_000233
lyr_08802,Avant Garden,Aerosmith,sgd_022998
lyr_08803,Never Loved A Girl,Aerosmith,sgd_000173
lyr_08805,Eyesight To The Blind,Aerosmith,sgd_023029
lyr_08806,Sunshine,Aerosmith,sgd_000213
lyr_08809,Make It,Aerosmith,sgd_000163
lyr_08810,Get A Grip,Aerosmith,sgd_023038
lyr_08811,Helter Skelter,Aerosmith,sgd_023047
lyr_08812,Walk On Down,Aerosmith,sgd_000234
lyr_08813,Temperature,Aerosmith,sgd_000217
lyr_08815,Melt Down,Aerosmith,sgd_000165
lyr_08816,Just Push Play,Aerosmith,sgd_023061
lyr_08817,Luv Lies,Aerosmith,sgd_000161
lyr_08818,Cheese Cake,Aerosmith,sgd_023011
lyr_08819,Think About It,Aerosmith,sgd_000224
lyr_08820,Fly Away From Here,Aerosmith,sgd_023036
lyr_08821,The Hop,Aerosmith,sgd_000221
lyr_08825,Beyond Beautiful,Aerosmith,sgd_023005
lyr_08826,Prelude To Joanie,Aerosmith,sgd_000185
lyr_08827,Fever,Aerosmith,sgd_000152
lyr_08829,Mama Kin,Aerosmith,sgd_000164
lyr_08830,The Reason A Dog,Aerosmith,sgd_000223
lyr_08831,Jaded,Aerosmith,sgd_023055
lyr_08832,Push Comes To Shove,Aerosmith,sgd_000186
lyr_08833,Spaced,Aerosmith,sgd_000208
lyr_08834,Lightning Strikes,Aerosmith,sgd_023069
lyr_08837,The Grind,Aerosmith,sgd_000219
lyr_08839,The Hand That Feeds,Aerosmith,sgd_000220
lyr_08841,Jesus Is On The Main Line,Aerosmith,sgd_023057
lyr_08843,Animal Crackers,Aerosmith,sgd_022996
lyr_08844,Spiderman Theme,Aerosmith,sgd_000209
lyr_08846,Monkey On My Back,Aerosmith,sgd_000168
lyr_08848,Let The Music Do The Talking,Aerosmith,sgd_023066
lyr_08849,My Fist Your Face,Aerosmith,sgd_000171
lyr_08850,Shut Up And Dance,Aerosmith,sgd_000202
lyr_08851,Big Ten Inch Record,Aerosmith,sgd_023006
lyr_08853,Draw The Line,Aerosmith,sgd_000149
lyr_08854,I Wanna Know Why,Aerosmith,sgd_023052
lyr_08855,Rats In The Cellar,Aerosmith,sgd_000188
lyr_08856,Walk On Water,Aerosmith,sgd_000235
lyr_08857,Head First,Aerosmith,sgd_023045
lyr_08858,Sight For Sore Eyes,Aerosmith,sgd_000204
lyr_08859,Permanent Vacation,Aerosmith,sgd_000183
lyr_08860,The Other Side,Aerosmith,sgd_000222
lyr_08865,Hangman Jury,Aerosmith,sgd_023044
lyr_08866,Chip Away The Stone,Aerosmith,sgd_023012
lyr_08867,Lord Of The Thighs,Aerosmith,sgd_023072
lyr_08868,Toys In The Attic,Aerosmith,sgd_000228
lyr_08869,Eat The Rich,Aerosmith,sgd_000150
lyr_08870,Hole In My Soul,Aerosmith,sgd_023048
lyr_08872,Sweet Emotion,Aerosmith,sgd_000214
lyr_08873,Same Old Song And Dance,Aerosmith,sgd_000196
lyr_08875,Get The Lead Out,Aerosmith,sgd_023039
lyr_08876,Kings And Queens,Aerosmith,sgd_023062
lyr_08878,Love Me Two Times,Aerosmith,sgd_000160
lyr_08880,Get It Up,Aerosmith,sgd_000153
lyr_09244,The World Turned Upside Down,Coldplay,sgd_003310
lyr_09246,Animals,Coldplay,sgd_028161
lyr_09250,Sleeping Sun,Coldplay,sgd_003297
lyr_09252,Poor Me,Coldplay,sgd_003291
lyr_09253,Lips Like Sugar,Coldplay,sgd_003273
lyr_09256,Have Yourself A Merry Little Christmas,Coldplay,sgd_028178
lyr_09257,Marianne,Coldplay,sgd_003279
lyr_09261,I Ran Away,Coldplay,sgd_003268
lyr_09264,Why Does It Always Rain On Me,Coldplay,sgd_003329
lyr_09267,Murder,Coldplay,sgd_003284
lyr_09268,Gravity,Coldplay,sgd_028177
lyr_09269,Ode To Deodorant,Coldplay,sgd_003289
lyr_09274,Proof,Coldplay,sgd_003293
lyr_09276,Atlas,Coldplay,sgd_028163
lyr_09279,What If,Coldplay,sgd_003325
lyr_09280,White Shadows,Coldplay,sgd_003328
lyr_09281,Twisted Logic,Coldplay,sgd_003315
lyr_09283,Square One,Coldplay,sgd_003303
lyr_09285,Talk,Coldplay,sgd_003308
lyr_09286,Bright New Dawn,Coldplay,sgd_028165
lyr_09287,Speed Of Sound,Coldplay,sgd_003301
lyr_09288,Swallowed In The Sea,Coldplay,sgd_003307
lyr_09289,Low,Coldplay,sgd_003276
lyr_09290,Fix You,Coldplay,sgd_003260
lyr_09293,A Message,Coldplay,sgd_028153
lyr_09300,Christmas Lights,Coldplay,sgd_028170
lyr_09306,How You See The World,Coldplay,sgd_003267
lyr_09307,You Only Live Twice,Coldplay,sgd_003333
lyr_09311,Daylight,Coldplay,sgd_003256
lyr_09312,In My Place,Coldplay,sgd_028185
lyr_09313,Clocks,Coldplay,sgd_028171
lyr_09314,Warning Sign,Coldplay,sgd_003322
lyr_09315,A Rush Of Blood To The Head,Coldplay,sgd_028154
lyr_09316,Amsterdam,Coldplay,sgd_028160
lyr_09317,A Whisper,Coldplay,sgd_028156
lyr_09319,God Put A Smile Upon Your Face,Coldplay,sgd_003265
lyr_09323,Hurts Like Heaven,Coldplay,sgd_028183
lyr_09324,Charlie Brown,Coldplay,sgd_028169
lyr_09327,Princess Of China,Coldplay,sgd_003292
lyr_09328,Up In Flames,Coldplay,sgd_003317
lyr_09330,Us Against The World,Coldplay,sgd_003319
lyr_09332,Paradise,Coldplay,sgd_003290
lyr_09333,Up With The Birds,Coldplay,sgd_003318
lyr_09334,Every Teardrop Is A Waterfall,Coldplay,sgd_003258
lyr_09337,Major Minus,Coldplay,sgd_003278
lyr_09339,Moses,Coldplay,sgd_003283
lyr_09342,Army Of One,Coldplay,sgd_028162
lyr_09345,Fun,Coldplay,sgd_003262
lyr_09346,Everglow,Coldplay,sgd_003257
lyr_09347,Birds,Coldplay,sgd_028164
lyr_09348,X Marks The Spot,Coldplay,sgd_003330
lyr_09349,Adventure Of A Lifetime,Coldplay,sgd_028157
lyr_09350,Hymn For The Weekend,Coldplay,sgd_028184
lyr_09351,Careful Where You Stand,Coldplay,sgd_028167
lyr_09352,For You,Coldplay,sgd_003261
lyr_09355,Sparks,Coldplay,sgd_003300
lyr_09356,High Speed,Coldplay,sgd_028180
lyr_09357,Green Eyes,Coldplay,sgd_003266
lyr_09359,We Never Change,Coldplay,sgd_003324
lyr_09360,No More Keeping My Feet On The Ground,Coldplay,sgd_003285
lyr_09361,Spies,Coldplay,sgd_003302
lyr_09362,Bigger Stronger,Coldplay,sgd_003255
lyr_09363,Shiver,Coldplay,sgd_003296
lyr_09364,Help Is Round The Corner,Coldplay,sgd_028179
lyr_09365,Trouble,Coldplay,sgd_003313
lyr_09366,Yellow,Coldplay,sgd_003331
lyr_09369,Such A Rush,Coldplay,sgd_003306
lyr_09372,See You Soon,Coldplay,sgd_003295
lyr_09374,Lost,Coldplay,sgd_028188
lyr_09375,Brothers And Sisters,Coldplay,sgd_028166
lyr_09376,Violet Hill,Coldplay,sgd_003320
lyr_09377,Viva La Vida,Coldplay,sgd_003321
lyr_09379,Cemeteries Of London,Coldplay,sgd_028168
lyr_09381,Rainy Day,Coldplay,sgd_003294
lyr_09385,Death And All His Friends,Coldplay,sgd_028172
lyr_09393,Death Will Never Conquer,Coldplay,sgd_028173
lyr_09394,42,Coldplay,sgd_028151
lyr_09396,Yes,Coldplay,sgd_003332
lyr_09397,Glass Of Water,Coldplay,sgd_003264
lyr_09400,Lhuna,Coldplay,sgd_003271
lyr_09401,Strawberry Swing,Coldplay,sgd_003304
lyr_09403,Lovers In Japan,Coldplay,sgd_003275
lyr_09404,A Sky Full Of Stars,Coldplay,sgd_028155
lyr_09405,All Your Friends,Coldplay,sgd_028158
lyr_09406,True Love,Coldplay,sgd_003314
lyr_09407,Ink,Coldplay,sgd_028186
lyr_09408,Midnight,Coldplay,sgd_003280
lyr_09410,Magic,Coldplay,sgd_003277
lyr_09411,Ghost Story,Coldplay,sgd_003263
lyr_09412,O,Coldplay,sgd_003287
lyr_09413,Oceans,Coldplay,sgd_003288
lyr_09415,Miracles,Coldplay,sgd_003281
lyr_09417,A Head Full Of Dreams,Coldplay,sgd_028152
lyr_09420,Always In My Head,Coldplay,sgd_028159
lyr_09630,I Only Want To Be With You,Dusty Springfield,sgd_004605
lyr_09631,All Cried Out,Dusty Springfield,sgd_004585
lyr_09633,In Private,Dusty Springfield,sgd_030666
lyr_09634,In The Middle Of Nowhere,Dusty Springfield,sgd_030668
lyr_09635,Little By Little,Dusty Springfield,sgd_030681
lyr_09636,Island Of Dreams,Dusty Springfield,sgd_030670
lyr_09644,Reputation,Dusty Springfield,sgd_030710
lyr_09646,All I See Is You,Dusty Springfield,sgd_030588
lyr_09647,I Close My Eyes And Count To Ten,Dusty Springfield,sgd_030642
lyr_09648,Nothing Has Been Proved,Dusty Springfield,sgd_030701
lyr_09650,Losing You,Dusty Springfield,sgd_004612
lyr_09653,Love Me By Name,Dusty Springfield,sgd_030686
lyr_09656,I Found Love With You,Dusty Springfield,sgd_030645
lyr_09657,Sandra,Dusty Springfield,sgd_004624
lyr_09659,Hollywood Movie Girls,Dusty Springfield,sgd_030634
lyr_09660,Love Power,Dusty Springfield,sgd_030687
lyr_09661,Of All The Things,Dusty Springfield,sgd_030704
lyr_09663,Lost,Dusty Springfield,sgd_004614
lyr_09665,Needle In A Haystack,Dusty Springfield,sgd_030696
lyr_09666,Arrested By You,Dusty Springfield,sgd_030591
lyr_09672,Let Me Love You Once Before You Go,Dusty Springfield,sgd_004610
lyr_09675,No Sad Songs For Me,Dusty Springfield,sgd_030698
lyr_09677,Breakaway,Dusty Springfield,sgd_030599
lyr_09678,Anyone Who Had A Heart,Dusty Springfield,sgd_004589
lyr_09679,I Want To Stay Here,Dusty Springfield,sgd_030653
